LECROYSDA6000A 1113 Waveform
Segments 1 SegmentSize 502
Segment TrigTime TimeSinceSegment1
#1 22-Oct-2014 11:18:34 0                 
Time Ampl
-2.82003e-008 0.00724307
-2.81003e-008 0.0081753
-2.80003e-008 -0.0071547
-2.79003e-008 0.00439459
-2.78003e-008 0.00905574
-2.77003e-008 0.00341057
-2.76003e-008 0.022832
-2.75003e-008 -0.00601531
-2.74003e-008 0.00568935
-2.73003e-008 -0.00456517
-2.72003e-008 -0.0066368
-2.71003e-008 -0.00813872
-2.70003e-008 0.00781277
-2.69003e-008 -0.00539382
-2.68003e-008 -0.0054974
-2.67003e-008 -0.0195326
-2.66003e-008 -0.0114015
-2.65003e-008 0.0192067
-2.64003e-008 0.01294
-2.63003e-008 -0.0227437
-2.62003e-008 0.00470533
-2.61003e-008 -0.00415085
-2.60003e-008 -0.00461697
-2.59003e-008 -0.0233134
-2.58003e-008 0.00853783
-2.57003e-008 -0.019688
-2.56003e-008 0.00584472
-2.55003e-008 -0.0178236
-2.54003e-008 -0.0082423
-2.53003e-008 -0.0093817
-2.52003e-008 0.0208122
-2.51003e-008 -0.00451338
-2.50003e-008 0.00299624
-2.49003e-008 0.00776097
-2.48003e-008 0.00682874
-2.47003e-008 0.00418743
-2.46003e-008 0.0226767
-2.45003e-008 -0.00658501
-2.44003e-008 0.0155813
-2.43003e-008 0.0235053
-2.42003e-008 0.00641442
-2.41003e-008 0.0167207
-2.40003e-008 0.0249554
-2.39003e-008 -0.00529024
-2.38003e-008 -0.00472055
-2.37003e-008 -0.0223811
-2.36003e-008 0.00781277
-2.35003e-008 -0.00793156
-2.34003e-008 0.0182745
-2.33003e-008 0.00998797
-2.32003e-008 -0.00384011
-2.31003e-008 -0.0237277
-2.30003e-008 0.00879679
-2.29003e-008 -0.0201023
-2.28003e-008 0.00698412
-2.27003e-008 -0.0198434
-2.26003e-008 0.0043428
-2.25003e-008 -0.00466876
-2.24003e-008 0.00232297
-2.23003e-008 0.0193621
-2.22003e-008 0.0227802
-2.21003e-008 -0.00259713
-2.20003e-008 -0.0224329
