LECROYSDA6000A 1113 Waveform
Segments 1 SegmentSize 502
Segment TrigTime TimeSinceSegment1
#1 22-Oct-2014 11:18:34 0                 
Time Ampl
-2.8216e-008 0.00864141
-2.8116e-008 0.00677695
-2.8016e-008 0.00413564
-2.7916e-008 0.0210711
-2.7816e-008 -0.000991627
-2.7716e-008 -0.0234687
-2.7616e-008 0.00382489
-2.7516e-008 0.010713
-2.7416e-008 -0.00580815
-2.7316e-008 -0.00767261
-2.7216e-008 -0.00751724
-2.7116e-008 0.00532682
-2.7016e-008 0.00915932
-2.6916e-008 -0.00741365
-2.6816e-008 0.00517145
-2.6716e-008 0.00605189
-2.6616e-008 0.0188442
-2.6516e-008 0.0112309
-2.6416e-008 -0.0113497
-2.6316e-008 0.0232463
-2.6216e-008 -0.0169431
-2.6116e-008 -0.00834588
-2.6016e-008 -0.0163216
-2.5916e-008 -0.0234169
-2.5816e-008 0.00413564
-2.5716e-008 0.0117488
-2.5616e-008 -0.0213971
-2.5516e-008 0.00366952
-2.5416e-008 -0.001147
-2.5316e-008 -0.0227954
-2.5216e-008 0.00309983
-2.5116e-008 0.0106095
-2.5016e-008 -0.00964065
-2.4916e-008 0.0199835
-2.4816e-008 -0.00575636
-2.4716e-008 0.00905574
-2.4616e-008 -0.0225365
-2.4516e-008 0.018637
-2.4416e-008 -0.00150953
-2.4316e-008 -0.00839768
-2.4216e-008 -0.00922632
-2.4116e-008 0.0179119
-2.4016e-008 0.0202943
-2.3916e-008 0.0238678
-2.3816e-008 -0.0106247
-2.3716e-008 0.0332419
-2.3616e-008 -0.000162979
-2.3516e-008 -0.00917453
-2.3416e-008 -0.00777619
-2.3316e-008 0.00890037
-2.3216e-008 -0.008812
-2.3116e-008 0.0215373
-2.3016e-008 -0.0161145
-2.2916e-008 -0.0109872
-2.2816e-008 0.00610368
-2.2716e-008 0.00947006
-2.2616e-008 -0.00725828
-2.2516e-008 0.00398026
-2.2416e-008 0.00921111
-2.2316e-008 -0.00627426
-2.2216e-008 0.00164969
-2.2116e-008 0.0234535
-2.2016e-008 -0.0028043
-2.1916e-008 -0.0191701
-2.1816e-008 -0.0233651
-2.1716e-008 0.00387668
-2.1616e-008 0.0209676
-2.1516e-008 0.00931469
-2.1416e-008 0.00107999
-2.1316e-008 0.0268717
-2.1216e-008 -0.0310301
-2.1116e-008 -0.0131624
-2.1016e-008 0.00801993
-2.0916e-008 0.00745023
