LECROYSDA6000A 1113 Waveform
Segments 1 SegmentSize 502
Segment TrigTime TimeSinceSegment1
#1 22-Oct-2014 11:18:34 0                 
Time Ampl
-2.82808e-008 0.00382489
-2.81808e-008 0.0442733
-2.80808e-008 0.0266645
-2.79808e-008 0.0148563
-2.78808e-008 0.0344331
-2.77808e-008 0.0124221
-2.76808e-008 -0.0125927
-2.75808e-008 0.0299791
-2.74808e-008 0.0247483
-2.73808e-008 0.0171869
-2.72808e-008 0.0326204
-2.71808e-008 0.0227802
-2.70808e-008 0.0158403
-2.69808e-008 0.0362976
-2.68808e-008 0.00620726
-2.67808e-008 0.0296166
-2.66808e-008 0.0259395
-2.65808e-008 -0.00565278
-2.64808e-008 -0.00238997
-2.63808e-008 0.0453609
-2.62808e-008 0.0417874
-2.61808e-008 0.00522324
-2.60808e-008 0.0174976
-2.59808e-008 0.00833067
-2.58808e-008 0.0149599
-2.57808e-008 0.0355725
-2.56808e-008 0.0196728
-2.55808e-008 0.0321543
-2.54808e-008 0.0227802
-2.53808e-008 0.00791635
-2.52808e-008 -0.000888046
-2.51808e-008 0.0490898
-2.50808e-008 0.0100915
-2.49808e-008 0.0298755
-2.48808e-008 0.0105059
-2.47808e-008 0.00610368
-2.46808e-008 -0.00829409
-2.45808e-008 0.0166689
-2.44808e-008 0.0210711
-2.43808e-008 0.0341224
-2.42808e-008 0.00998797
-2.41808e-008 0.00351415
-2.40808e-008 0.00501608
-2.39808e-008 0.0193621
-2.38808e-008 0.0191549
-2.37808e-008 0.0344331
-2.36808e-008 0.00998797
-2.35808e-008 0.00304804
-2.34808e-008 0.0140794
-2.33808e-008 0.0505918
-2.32808e-008 0.0110238
-2.31808e-008 0.0145455
-2.30808e-008 0.0224695
-2.29808e-008 0.00662158
-2.28808e-008 0.0150634
-2.27808e-008 0.0364529
-2.26808e-008 0.00890037
-2.25808e-008 0.0156331
-2.24808e-008 0.0244375
-2.23808e-008 -0.0077244
-2.22808e-008 0.0160993
-2.21808e-008 0.0126811
-2.20808e-008 -0.00943349
-2.19808e-008 0.014442
-2.18808e-008 0.0366083
-2.17808e-008 0.010972
-2.16808e-008 0.000458508
-2.15808e-008 0.0235053
-2.14808e-008 -0.0082423
-2.13808e-008 0.0280629
-2.12808e-008 0.0275968
-2.11808e-008 -0.00668859
-2.10808e-008 -0.000836256
-2.09808e-008 0.0341742
-2.08808e-008 0.0214337
-2.07808e-008 0.0323097
-2.06808e-008 0.0207604
-2.05808e-008 0.0232981
-2.04808e-008 -0.0125409
-2.03808e-008 0.0468628
-2.02808e-008 -0.00321862
-2.01808e-008 0.037437
-2.00808e-008 0.0412177
-1.99808e-008 0.0201907
-1.98808e-008 0.00563756
-1.97808e-008 0.0169797
-1.96808e-008 0.0216408
-1.95808e-008 0.0213301
-1.94808e-008 0.00739844
-1.93808e-008 0.00693233
-1.92808e-008 -0.000991627
-1.91808e-008 0.0599141
-1.90808e-008 0.0280111
-1.89808e-008 0.0158403
-1.88808e-008 0.0190513
-1.87808e-008 0.0230392
-1.86808e-008 -0.000370141
-1.85808e-008 0.0607945
-1.84808e-008 0.0124739
-1.83808e-008 0.0267681
-1.82808e-008 0.0264574
-1.81808e-008 -0.00637784
-1.80808e-008 -0.00026656
-1.79808e-008 0.0354171
-1.78808e-008 0.0105059
-1.77808e-008 0.0154778
-1.76808e-008 0.0216926
-1.75808e-008 0.00890037
-1.74808e-008 0.000872832
-1.73808e-008 0.0348474
-1.72808e-008 0.0092629
-1.71808e-008 0.0180155
-1.70808e-008 0.00641442
-1.69808e-008 0.0196728
-1.68808e-008 0.00506787
-1.67808e-008 0.031481
-1.66808e-008 0.0235053
-1.65808e-008 0.0174976
-1.64808e-008 0.0229874
-1.63808e-008 -0.00534203
-1.62808e-008 -0.000836256
-1.61808e-008 0.0347438
-1.60808e-008 0.0209676
-1.59808e-008 0.0335527
-1.58808e-008 0.00998797
-1.57808e-008 0.0015979
-1.56808e-008 0.028529
-1.55808e-008 0.0503846
-1.54808e-008 0.0251108
-1.53808e-008 0.00356594
-1.52808e-008 0.0160993
-1.51808e-008 0.0253698
-1.50808e-008 -0.00756903
-1.49808e-008 0.0143902
-1.48808e-008 0.033967
-1.47808e-008 0.0361422
-1.46808e-008 0.0197246
-1.45808e-008 0.0207604
-1.44808e-008 0.00185685
-1.43808e-008 0.0476397
-1.42808e-008 0.0101951
-1.41808e-008 0.0280111
-1.40808e-008 0.0245929
-1.39808e-008 0.00734665
-1.38808e-008 0.000303136
-1.37808e-008 0.0463967
