LECROYSDA6000A 1113 Waveform
Segments 1 SegmentSize 502
Segment TrigTime TimeSinceSegment1
#1 22-Oct-2014 11:18:33 0                 
Time Ampl
-2.8254e-008 -0.00466876
-2.8154e-008 0.00470533
-2.8054e-008 0.00537861
-2.7954e-008 0.0222105
-2.7854e-008 -0.00399548
-2.7754e-008 -0.00813872
-2.7654e-008 -0.00653322
-2.7554e-008 -0.00415085
-2.7454e-008 -0.0126963
-2.7354e-008 0.0353135
-2.7254e-008 -0.00358115
-2.7154e-008 0.00589652
-2.7054e-008 -0.0180307
-2.6954e-008 -0.00974423
-2.6854e-008 0.00444638
-2.6754e-008 0.0230392
-2.6654e-008 -0.00637784
-2.6554e-008 0.00594831
-2.6454e-008 -0.00684396
-2.6354e-008 0.00745023
-2.6254e-008 -0.0071547
-2.6154e-008 0.00858962
-2.6054e-008 -0.0178236
-2.5954e-008 -0.010055
-2.5854e-008 -0.0033222
-2.5754e-008 -0.0209828
-2.5654e-008 0.000717461
-2.5554e-008 0.0245929
-2.5454e-008 -0.00575636
-2.5354e-008 -0.00373653
-2.5254e-008 -0.0358985
-2.5154e-008 0.00304804
-2.5054e-008 0.0086932
-2.4954e-008 0.00641442
-2.4854e-008 0.00501608
-2.4754e-008 0.010713
-2.4654e-008 -0.0207756
-2.4554e-008 0.00206401
-2.4454e-008 0.0195174
-2.4354e-008 0.0243857
-2.4254e-008 -0.00591173
-2.4154e-008 -0.00585994
-2.4054e-008 -0.0210864
-2.3954e-008 0.00491249
-2.3854e-008 0.00568935
-2.3754e-008 0.0225731
-2.3654e-008 -0.00611889
-2.3554e-008 0.00579293
-2.3454e-008 -0.00596352
-2.3354e-008 0.0043428
-2.3254e-008 0.0101433
-2.3154e-008 -0.00839768
-2.3054e-008 0.0155296
-2.2954e-008 0.0258877
-2.2854e-008 -0.00917453
-2.2754e-008 0.0185852
-2.2654e-008 0.00724307
-2.2554e-008 0.0217962
-2.2454e-008 -0.00399548
-2.2354e-008 -0.00803514
-2.2254e-008 -0.0054974
-2.2154e-008 -0.00720649
-2.2054e-008 0.00330699
-2.1954e-008 0.0216926
-2.1854e-008 0.00765739
-2.1754e-008 0.00610368
-2.1654e-008 0.00558577
-2.1554e-008 0.00978081
-2.1454e-008 -0.00979602
-2.1354e-008 0.0221587
-2.1254e-008 -0.0162698
-2.1154e-008 -0.0102621
-2.1054e-008 -0.00358115
-2.0954e-008 -0.0194291
-2.0854e-008 -0.010055
-2.0754e-008 0.00781277
-2.0654e-008 -0.00404727
-2.0554e-008 -0.0112979
-2.0454e-008 0.018637
-2.0354e-008 0.00988439
-2.0254e-008 0.0037731
-2.0154e-008 0.010972
-2.0054e-008 -0.0212417
-1.9954e-008 0.00553398
-1.9854e-008 -0.00565278
-1.9754e-008 0.00522324
-1.9654e-008 0.00688054
-1.9554e-008 0.00765739
-1.9454e-008 -0.00285609
-1.9354e-008 -0.0231062
-1.9254e-008 0.0060001
-1.9154e-008 -0.00415085
-1.9054e-008 0.00139074
-1.8954e-008 0.0232463
-1.8854e-008 -0.00570457
-1.8754e-008 0.00387668
-1.8654e-008 0.00745023
-1.8554e-008 0.0076056
-1.8454e-008 0.00413564
-1.8354e-008 0.0221587
-1.8254e-008 -0.00472055
-1.8154e-008 0.00139074
-1.8054e-008 0.023816
-1.7954e-008 -0.00679217
-1.7854e-008 0.0172386
-1.7754e-008 0.0112827
-1.7654e-008 -0.00627426
-1.7554e-008 -0.00668859
-1.7454e-008 -0.00803514
-1.7354e-008 0.00662158
-1.7254e-008 0.00641442
-1.7154e-008 0.00864141
-1.7054e-008 -0.00756903
-1.6954e-008 0.00636263
-1.6854e-008 -0.00430622
-1.6754e-008 -0.00819051
-1.6654e-008 0.00335878
-1.6554e-008 0.021589
-1.6454e-008 0.00729486
-1.6354e-008 0.00812351
-1.6254e-008 -0.0166842
-1.6154e-008 -0.021915
-1.6054e-008 -0.00917453
-1.5954e-008 0.0101433
-1.5854e-008 -0.0189629
-1.5754e-008 -0.00793156
-1.5654e-008 -0.0189112
-1.5554e-008 -0.00855305
-1.5454e-008 -0.0054974
-1.5354e-008 -0.00699933
-1.5254e-008 -0.0060671
-1.5154e-008 -0.00860484
-1.5054e-008 0.00517145
-1.4954e-008 0.00729486
-1.4854e-008 0.00558577
-1.4754e-008 0.0086932
-1.4654e-008 -0.00632605
-1.4554e-008 -0.00456517
-1.4454e-008 -0.0216561
-1.4354e-008 0.00408385
-1.4254e-008 0.00838246
-1.4154e-008 0.00589652
-1.4054e-008 0.00827888
-1.3954e-008 -0.00736186
-1.3854e-008 0.00682874
-1.3754e-008 -0.00570457
-1.3654e-008 0.00398026
-1.3554e-008 0.00998797
-1.3454e-008 -0.00762082
-1.3354e-008 0.0048607
-1.3254e-008 0.00812351
-1.3154e-008 -0.00197565
-1.3054e-008 -0.0253332
-1.2954e-008 0.0203979
-1.2854e-008 -0.00456517
-1.2754e-008 0.00770918
-1.2654e-008 -0.0209828
-1.2554e-008 0.00579293
-1.2454e-008 -0.00720649
-1.2354e-008 0.0197246
-1.2254e-008 -0.00482413
-1.2154e-008 0.00713949
-1.2054e-008 -0.0194291
-1.1954e-008 0.00418743
-1.1854e-008 -0.0044098
-1.1754e-008 0.00403206
-1.1654e-008 0.00781277
-1.1554e-008 0.00724307
-1.1454e-008 -0.00487592
-1.1354e-008 -0.00844947
-1.1254e-008 0.00361773
-1.1154e-008 0.0219516
-1.1054e-008 0.00682874
-1.0954e-008 0.00941827
-1.0854e-008 -0.0191701
-1.0754e-008 -0.00964065
-1.0654e-008 0.00615547
-1.0554e-008 0.00874499
-1.0454e-008 0.00309983
-1.0354e-008 0.0232463
-1.0254e-008 -0.00777619
-1.0154e-008 0.0166172
-1.0054e-008 0.020605
-9.95396e-009 0.0224695
-9.85396e-009 0.00444638
-9.75396e-009 0.0235571
-9.65396e-009 -0.0181343
-9.55396e-009 0.000872832
-9.45396e-009 0.0203979
-9.35396e-009 0.0231946
-9.25396e-009 0.00449817
-9.15396e-009 0.0227284
-9.05396e-009 -0.0158037
-8.95396e-009 -0.0133178
-8.85396e-009 0.0201907
-8.75396e-009 0.0119042
-8.65396e-009 -0.00943349
-8.55396e-009 0.00838246
-8.45396e-009 -0.0177718
-8.35396e-009 -0.0102621
-8.25396e-009 0.00589652
-8.15396e-009 0.00957364
-8.05396e-009 -0.00617068
-7.95396e-009 -0.00756903
-7.85396e-009 -0.00617068
-7.75396e-009 -0.00813872
-7.65396e-009 0.00656979
-7.55396e-009 -0.00368474
-7.45396e-009 -0.00974423
-7.35396e-009 0.00574114
-7.25396e-009 0.00843425
-7.15396e-009 -0.00539382
-7.05396e-009 -0.00829409
-6.95396e-009 -0.00363295
-6.85396e-009 -0.0197398
-6.75396e-009 -0.0170985
-6.65396e-009 -0.042683
-6.55396e-009 -0.0575987
-6.45396e-009 -0.070132
-6.35396e-009 -0.0886212
-6.25396e-009 -0.158642
-6.15396e-009 -0.178271
-6.05396e-009 -0.192099
-5.95396e-009 -0.273565
-5.85396e-009 -0.313703
-5.75396e-009 -0.300496
-5.65396e-009 -0.380565
-5.55396e-009 -0.404233
-5.45396e-009 -0.429869
-5.35396e-009 -0.516515
-5.25396e-009 -0.535263
-5.15396e-009 -0.560381
-5.05396e-009 -0.570118
-4.95396e-009 -0.624239
-4.85396e-009 -0.646457
-4.75396e-009 -0.641692
-4.65396e-009 -0.656246
-4.55396e-009 -0.660959
-4.45396e-009 -0.64366
-4.35396e-009 -0.662098
-4.25396e-009 -0.622582
-4.15396e-009 -0.622944
-4.05396e-009 -0.576436
-3.95396e-009 -0.532466
-3.85396e-009 -0.483213
-3.75396e-009 -0.431785
-3.65396e-009 -0.366892
-3.55396e-009 -0.397863
-3.45396e-009 -0.339236
-3.35396e-009 -0.299719
-3.25396e-009 -0.289931
-3.15396e-009 -0.263829
-3.05396e-009 -0.244096
-2.95396e-009 -0.259634
-2.85396e-009 -0.232961
-2.75396e-009 -0.241352
-2.65396e-009 -0.243734
-2.55396e-009 -0.243061
-2.45396e-009 -0.243061
-2.35396e-009 -0.243112
-2.25396e-009 -0.243475
-2.15396e-009 -0.24332
-2.05396e-009 -0.243993
-1.95396e-009 -0.234308
-1.85396e-009 -0.215974
-1.75396e-009 -0.222966
-1.65396e-009 -0.181896
-1.55396e-009 -0.183346
-1.45396e-009 -0.227316
-1.35396e-009 -0.14673
-1.25396e-009 -0.143726
-1.15396e-009 -0.163562
-1.05396e-009 -0.0908482
-9.53965e-010 -0.0947843
-8.53965e-010 -0.104366
-7.53965e-010 -0.0746896
-6.53965e-010 -0.0838565
-5.53965e-010 -0.0775898
-4.53965e-010 -0.0477067
-3.53965e-010 -0.0455833
-2.53965e-010 -0.0439778
-1.53965e-010 -0.0604472
-5.39645e-011 -0.0466709
4.60355e-011 -0.0452208
1.46035e-010 -0.0369861
2.46035e-010 -0.0131624
3.46035e-010 -0.0594114
4.46035e-010 -0.0355877
5.46035e-010 -0.0416472
6.46035e-010 -0.04838
7.46035e-010 -0.0346037
8.46035e-010 -0.0201541
9.46035e-010 -0.017461
1.04604e-009 -0.0320142
1.14604e-009 -0.0358467
1.24604e-009 -0.0178236
1.34604e-009 -0.0341894
1.44604e-009 -0.00850126
1.54604e-009 -0.0157519
1.64604e-009 -0.0307194
1.74604e-009 -0.049364
1.84604e-009 -0.0197398
1.94604e-009 -0.0329982
2.04604e-009 -0.0144054
2.14604e-009 -0.0708571
2.24604e-009 -0.0503998
2.34604e-009 -0.0470334
2.44604e-009 -0.020931
2.54604e-009 -0.0310301
2.64604e-009 -0.0323767
2.74604e-009 -0.0487425
2.84604e-009 -0.0195844
2.94604e-009 -0.0443403
3.04604e-009 -0.035277
3.14604e-009 -0.0356395
3.24604e-009 -0.0066368
3.34604e-009 -0.0275084
3.44604e-009 -0.0492086
3.54604e-009 -0.0343965
3.64604e-009 -0.0317034
3.74604e-009 -0.0260065
3.84604e-009 0.0101433
3.94604e-009 -0.0294246
4.04604e-009 -0.0351734
4.14604e-009 -0.0333089
4.24604e-009 -0.0310819
4.34604e-009 -0.0366235
4.44604e-009 -0.00689575
4.54604e-009 -0.0175128
4.64604e-009 -0.022174
4.74604e-009 -0.00922632
4.84604e-009 -0.00290788
4.94604e-009 -0.0216561
5.04604e-009 -0.00456517
5.14604e-009 -0.0313927
5.24604e-009 -0.0224329
5.34604e-009 -0.018445
5.44604e-009 -0.0214489
5.54604e-009 -0.00627426
5.64604e-009 -0.017461
5.74604e-009 -0.0213453
5.84604e-009 -0.0169431
5.94604e-009 -0.0355359
6.04604e-009 -0.00865663
6.14604e-009 -0.00596352
6.24604e-009 -0.00523845
6.34604e-009 -0.0189112
6.44604e-009 -0.0216043
6.54604e-009 -0.00958886
6.64604e-009 0.00895216
6.74604e-009 -0.00808693
6.84604e-009 0.00853783
6.94604e-009 -0.0190665
7.04604e-009 -0.00731007
7.14604e-009 -0.0181861
7.24604e-009 -0.0115569
7.34604e-009 0.0183262
7.44604e-009 0.0240232
7.54604e-009 -0.00539382
7.64604e-009 -0.00762082
7.74604e-009 -0.00808693
7.84604e-009 0.00853783
7.94604e-009 -0.00689575
8.04604e-009 0.00688054
8.14604e-009 -0.00689575
8.24604e-009 0.0081753
8.34604e-009 -0.0183933
8.44604e-009 -0.00870842
8.54604e-009 -0.00539382
8.64604e-009 -0.00472055
8.74604e-009 -0.0186004
8.84604e-009 -0.0218632
8.94604e-009 -0.00917453
9.04604e-009 0.00776097
9.14604e-009 -0.00472055
9.24604e-009 -0.00969244
9.34604e-009 0.00765739
9.44604e-009 -0.00668859
9.54604e-009 0.00594831
9.64604e-009 -0.00565278
9.74604e-009 0.0032552
9.84604e-009 0.0124221
9.94604e-009 -0.0220704
1.0046e-008 0.00413564
1.0146e-008 0.00734665
1.0246e-008 0.00952185
1.0346e-008 -0.0093817
1.0446e-008 0.0118524
1.0546e-008 -0.0363646
1.0646e-008 0.0191549
1.0746e-008 -0.0168913
1.0846e-008 0.00408385
1.0946e-008 -0.00637784
1.1046e-008 0.0102987
1.1146e-008 -0.035277
1.1246e-008 0.0169279
1.1346e-008 -0.0126963
1.1446e-008 -0.0134731
1.1546e-008 0.00910753
1.1646e-008 -0.00642963
1.1746e-008 -0.00321862
1.1846e-008 -0.032791
1.1946e-008 -0.0227954
1.2046e-008 -0.00751724
1.2146e-008 0.00610368
1.2246e-008 -0.00187207
1.2346e-008 -0.0238313
1.2446e-008 -0.00311504
1.2546e-008 -0.033775
1.2646e-008 -0.0093817
1.2746e-008 -0.00570457
1.2846e-008 -0.00585994
1.2946e-008 -0.00720649
1.3046e-008 -0.0157001
1.3146e-008 -0.0364682
1.3246e-008 -0.00767261
1.3346e-008 -0.00901916
1.3446e-008 0.020864
1.3546e-008 -0.00503129
1.3646e-008 0.00227118
1.3746e-008 0.0110238
1.3846e-008 -0.0175128
1.3946e-008 -0.0223811
1.4046e-008 -0.0066368
1.4146e-008 -0.00622247
1.4246e-008 -0.00409906
1.4346e-008 -0.0227437
1.4446e-008 0.00392847
1.4546e-008 0.0098326
1.4646e-008 -0.0049795
1.4746e-008 -0.0112979
1.4846e-008 0.0198282
1.4946e-008 0.00874499
1.5046e-008 0.00563756
1.5146e-008 0.00537861
1.5246e-008 0.0102469
1.5346e-008 -0.00943349
1.5446e-008 0.0205014
1.5546e-008 -0.00404727
1.5646e-008 0.00444638
1.5746e-008 0.00568935
1.5846e-008 0.0201907
1.5946e-008 0.00900395
1.6046e-008 0.00444638
1.6146e-008 0.0111792
1.6246e-008 -0.0204131
1.6346e-008 0.00299624
1.6446e-008 0.00947006
1.6546e-008 0.00392847
1.6646e-008 0.0207086
1.6746e-008 0.0076056
1.6846e-008 0.00693233
1.6946e-008 0.0037731
1.7046e-008 0.0233499
1.7146e-008 -0.00642963
1.7246e-008 0.00781277
1.7346e-008 -0.0178753
1.7446e-008 -0.0100032
1.7546e-008 0.00579293
1.7646e-008 0.010972
1.7746e-008 -0.0190147
1.7846e-008 -0.0098996
1.7946e-008 -0.0038919
1.8046e-008 -0.0106247
1.8146e-008 0.0194656
1.8246e-008 0.00123537
1.8346e-008 -0.0369861
1.8446e-008 -0.00534203
1.8546e-008 -0.0338786
1.8646e-008 0.00299624
1.8746e-008 0.00511966
1.8846e-008 0.0254216
1.8946e-008 -0.0314445
1.9046e-008 -0.0126445
1.9146e-008 -0.00290788
1.9246e-008 -0.00984781
1.9346e-008 0.0168761
1.9446e-008 0.0230392
1.9546e-008 0.00506787
1.9646e-008 0.0189995
1.9746e-008 0.00843425
1.9846e-008 0.00745023
1.9946e-008 0.00232297
2.0046e-008 0.037437
2.0146e-008 -0.00668859
2.0246e-008 0.0208122
2.0346e-008 -0.0177718
2.0446e-008 0.00315162
2.0546e-008 0.00801993
2.0646e-008 0.0104541
2.0746e-008 -0.0189629
2.0846e-008 -0.00969244
2.0946e-008 -0.00347757
2.1046e-008 -0.0178236
2.1146e-008 -0.0242456
2.1246e-008 0.00672516
2.1346e-008 -0.00425443
2.1446e-008 -0.0066368
2.1546e-008 -0.0188594
2.1646e-008 -0.0209828
2.1746e-008 -0.0098996
2.1846e-008 0.00864141
