LECROYSDA6000A 1113 Waveform
Segments 1 SegmentSize 502
Segment TrigTime TimeSinceSegment1
#1 22-Oct-2014 11:18:34 0                 
Time Ampl
-2.82817e-008 -0.00508308
-2.81817e-008 0.00123537
-2.80817e-008 0.0353135
-2.79817e-008 0.00967722
-2.78817e-008 0.0278039
-2.77817e-008 0.0231428
-2.76817e-008 0.00496429
-2.75817e-008 0.0287361
-2.74817e-008 0.023816
-2.73817e-008 0.0204497
-2.72817e-008 0.0143384
-2.71817e-008 0.0459824
-2.70817e-008 0.0268199
-2.69817e-008 0.00061388
-2.68817e-008 0.0395086
-2.67817e-008 0.0506435
-2.66817e-008 0.049297
-2.65817e-008 0.0194138
-2.64817e-008 0.0163064
-2.63817e-008 0.0315328
-2.62817e-008 0.0372816
-2.61817e-008 0.0212265
-2.60817e-008 0.0174458
-2.59817e-008 0.020605
-2.58817e-008 0.0184298
-2.57817e-008 0.0340188
-2.56817e-008 0.0181191
-2.55817e-008 0.0454645
-2.54817e-008 0.0224695
-2.53817e-008 0.0221587
-2.52817e-008 -0.0100032
-2.51817e-008 0.0299273
-2.50817e-008 0.023816
-2.49817e-008 0.0293576
-2.48817e-008 0.0454645
-2.47817e-008 0.0256805
-2.46817e-008 0.00227118
-2.45817e-008 0.0274932
-2.44817e-008 0.0401819
-2.43817e-008 0.0157885
-2.42817e-008 0.0576871
-2.41817e-008 0.0137687
-2.40817e-008 0.0137169
-2.39817e-008 0.0280111
-2.38817e-008 0.0532331
-2.37817e-008 0.0183262
-2.36817e-008 0.0465003
-2.35817e-008 -0.00477234
-2.34817e-008 0.0301863
-2.33817e-008 0.00584472
-2.32817e-008 0.04707
-2.31817e-008 0.0190513
-2.30817e-008 0.0479504
-2.29817e-008 -0.00202744
-2.28817e-008 -0.000836256
-2.27817e-008 0.0312221
-2.26817e-008 0.0279075
-2.25817e-008 0.0131472
-2.24817e-008 0.0460342
-2.23817e-008 0.0112309
-2.22817e-008 0.0172386
-2.21817e-008 0.00408385
-2.20817e-008 0.0325169
-2.19817e-008 0.0338116
-2.18817e-008 0.032983
-2.17817e-008 0.0315328
-2.16817e-008 0.021589
-2.15817e-008 0.0162546
-2.14817e-008 0.0345367
-2.13817e-008 0.0193621
-2.12817e-008 0.0449466
-2.11817e-008 0.0236607
-2.10817e-008 0.0162546
-2.09817e-008 0.0312221
-2.08817e-008 0.0243339
-2.07817e-008 0.0182745
-2.06817e-008 0.0207086
-2.05817e-008 0.0081753
-2.04817e-008 0.00781277
-2.03817e-008 -0.00813872
-2.02817e-008 0.0160993
-2.01817e-008 0.0314293
-2.00817e-008 0.0487791
-1.99817e-008 0.0210711
-1.98817e-008 0.0159439
-1.97817e-008 0.0197764
-1.96817e-008 0.0183262
-1.95817e-008 0.0447394
-1.94817e-008 0.0353135
-1.93817e-008 0.0339152
-1.92817e-008 0.0081753
-1.91817e-008 0.00206401
-1.90817e-008 0.032983
-1.89817e-008 0.0228838
-1.88817e-008 0.0330348
-1.87817e-008 0.00890037
-1.86817e-008 0.00211581
-1.85817e-008 0.029772
-1.84817e-008 0.0345885
-1.83817e-008 0.0467593
-1.82817e-008 0.0231946
-1.81817e-008 0.00403206
-1.80817e-008 0.0170315
-1.79817e-008 0.0208122
-1.78817e-008 0.0338116
-1.77817e-008 0.0207604
-1.76817e-008 0.01988
-1.75817e-008 0.00734665
-1.74817e-008 0.00532682
-1.73817e-008 0.0169279
-1.72817e-008 0.033708
-1.71817e-008 0.0323097
-1.70817e-008 0.0420981
-1.69817e-008 0.0491934
-1.68817e-008 0.0187924
-1.67817e-008 0.0409069
-1.66817e-008 0.0403372
-1.65817e-008 0.00724307
-1.64817e-008 0.0261466
-1.63817e-008 0.0369708
-1.62817e-008 0.0234535
-1.61817e-008 0.0143902
-1.60817e-008 0.0345885
-1.59817e-008 0.0182745
-1.58817e-008 0.0570656
-1.57817e-008 0.0298237
-1.56817e-008 -0.0109872
-1.55817e-008 0.0245411
-1.54817e-008 0.038421
-1.53817e-008 0.0362458
-1.52817e-008 0.0170833
-1.51817e-008 0.020864
-1.50817e-008 0.00548219
-1.49817e-008 0.0297202
-1.48817e-008 0.0352618
-1.47817e-008 0.0329312
-1.46817e-008 0.0318436
-1.45817e-008 0.0223141
-1.44817e-008 0.00615547
-1.43817e-008 0.0156331
-1.42817e-008 0.0341224
-1.41817e-008 0.0338634
-1.40817e-008 0.0343813
-1.39817e-008 0.00822709
-1.38817e-008 0.00387668
-1.37817e-008 0.0150117
-1.36817e-008 0.0497631
-1.35817e-008 0.021848
-1.34817e-008 0.0325169
-1.33817e-008 -0.00570457
-1.32817e-008 0.013924
-1.31817e-008 0.0332419
-1.30817e-008 0.0362976
-1.29817e-008 0.030497
-1.28817e-008 0.032983
-1.27817e-008 0.0202943
-1.26817e-008 0.0211747
-1.25817e-008 0.00299624
-1.24817e-008 0.0450502
-1.23817e-008 0.0257841
-1.22817e-008 0.0174976
-1.21817e-008 0.018637
-1.20817e-008 0.00833067
-1.19817e-008 0.0173422
-1.18817e-008 0.0213819
-1.17817e-008 0.0191549
-1.16817e-008 0.0298237
-1.15817e-008 0.0354689
-1.14817e-008 0.0171351
-1.13817e-008 0.0438072
-1.12817e-008 0.0252144
-1.11817e-008 0.01641
-1.10817e-008 0.0317918
-1.09817e-008 0.0222105
-1.08817e-008 0.0299273
-1.07817e-008 0.0354171
-1.06817e-008 0.00993618
