LECROYSDA6000A 1113 Waveform
Segments 1 SegmentSize 502
Segment TrigTime TimeSinceSegment1
#1 22-Oct-2014 11:18:34 0                 
Time Ampl
-2.82149e-008 0.0179119
-2.81149e-008 0.0124739
-2.80149e-008 -0.0104693
-2.79149e-008 0.0184298
-2.78149e-008 0.010972
-2.77149e-008 -0.00637784
-2.76149e-008 -0.00026656
-2.75149e-008 0.0384728
-2.74149e-008 -0.00523845
-2.73149e-008 0.00853783
-2.72149e-008 -0.0320142
-2.71149e-008 -0.00912274
-2.70149e-008 -0.00787977
-2.69149e-008 0.0184298
-2.68149e-008 0.0106612
-2.67149e-008 -0.00560099
-2.66149e-008 -0.0200505
-2.65149e-008 -0.0098996
-2.64149e-008 0.00656979
-2.63149e-008 0.00905574
-2.62149e-008 -0.00705112
-2.61149e-008 -0.00347757
-2.60149e-008 -0.0339822
-2.59149e-008 -0.00886379
-2.58149e-008 -0.00896737
-2.57149e-008 0.021589
-2.56149e-008 -0.00477234
-2.55149e-008 -0.00435801
-2.54149e-008 -0.0351216
-2.53149e-008 0.000303136
-2.52149e-008 0.022832
-2.51149e-008 0.00879679
-2.50149e-008 -0.00446159
-2.49149e-008 -0.0224329
-2.48149e-008 0.00366952
-2.47149e-008 0.0106095
-2.46149e-008 -0.00787977
-2.45149e-008 0.00636263
-2.44149e-008 -0.00254534
-2.43149e-008 -0.0220704
-2.42149e-008 0.00258192
-2.41149e-008 0.0111274
-2.40149e-008 -0.00777619
-2.39149e-008 0.00527503
-2.38149e-008 0.006518
-2.37149e-008 0.0076056
-2.36149e-008 0.00527503
-2.35149e-008 0.00786456
-2.34149e-008 0.00361773
-2.33149e-008 0.0250072
-2.32149e-008 -0.020931
-2.31149e-008 0.015426
-2.30149e-008 0.0127329
-2.29149e-008 -0.00793156
-2.28149e-008 0.00460175
-2.27149e-008 0.00941827
-2.26149e-008 -0.00632605
-2.25149e-008 0.00439459
-2.24149e-008 0.00703591
-2.23149e-008 0.00895216
-2.22149e-008 -0.0071547
-2.21149e-008 0.00403206
-2.20149e-008 0.0103505
-2.19149e-008 -0.00813872
-2.18149e-008 0.00801993
-2.17149e-008 -0.016736
-2.16149e-008 -0.0136803
-2.15149e-008 0.0229874
-2.14149e-008 -0.0044098
-2.13149e-008 -0.00596352
-2.12149e-008 -0.0204131
-2.11149e-008 -0.00725828
-2.10149e-008 -0.00767261
-2.09149e-008 0.00698412
-2.08149e-008 -0.00529024
-2.07149e-008 -0.00585994
-2.06149e-008 -0.0194291
-2.05149e-008 -0.0118159
-2.04149e-008 0.0199835
-2.03149e-008 0.00998797
-2.02149e-008 -0.00518666
-2.01149e-008 -0.0191183
-2.00149e-008 -0.022174
-1.99149e-008 -0.00430622
-1.98149e-008 -0.0218114
-1.97149e-008 0.00558577
-1.96149e-008 -0.00415085
-1.95149e-008 -0.00741365
-1.94149e-008 -0.00860484
-1.93149e-008 0.00620726
-1.92149e-008 0.00517145
-1.91149e-008 0.0214855
-1.90149e-008 -0.00352936
-1.89149e-008 -0.0104175
-1.88149e-008 0.0081753
-1.87149e-008 -0.00658501
-1.86149e-008 0.00631084
-1.85149e-008 -0.00254534
-1.84149e-008 -0.0208274
-1.83149e-008 -0.00798335
-1.82149e-008 -0.00523845
-1.81149e-008 -0.00907095
-1.80149e-008 0.0163064
-1.79149e-008 0.0245929
-1.78149e-008 -0.00518666
-1.77149e-008 -0.0082423
-1.76149e-008 -0.0060671
-1.75149e-008 -0.00679217
-1.74149e-008 0.00449817
-1.73149e-008 0.00972902
-1.72149e-008 -0.00777619
-1.71149e-008 0.00646621
-1.70149e-008 -0.00570457
-1.69149e-008 0.00330699
-1.68149e-008 0.0194656
-1.67149e-008 0.0216408
-1.66149e-008 0.0086932
-1.65149e-008 -0.00529024
-1.64149e-008 -0.0179789
-1.63149e-008 -0.0225883
-1.62149e-008 0.00387668
-1.61149e-008 0.0132508
-1.60149e-008 -0.023883
-1.59149e-008 0.0178601
