LECROYSDA6000A 1113 Waveform
Segments 1 SegmentSize 502
Segment TrigTime TimeSinceSegment1
#1 22-Oct-2014 11:18:34 0                 
Time Ampl
-2.82156e-008 0.0205014
-2.81156e-008 0.0338116
-2.80156e-008 0.00988439
-2.79156e-008 0.00413564
-2.78156e-008 0.0156331
-2.77156e-008 0.0370226
-2.76156e-008 0.01641
-2.75156e-008 0.0575317
-2.74156e-008 0.0233499
-2.73156e-008 0.032983
-2.72156e-008 0.00211581
-2.71156e-008 0.0479504
-2.70156e-008 0.00884858
-2.69156e-008 0.0404408
-2.68156e-008 0.0381102
-2.67156e-008 0.0092629
-2.66156e-008 0.0123185
-2.65156e-008 0.0338634
-2.64156e-008 0.0355725
-2.63156e-008 0.0331901
-2.62156e-008 0.0192067
-2.61156e-008 0.0206568
-2.60156e-008 0.00631084
-2.59156e-008 0.0178083
-2.58156e-008 0.0301863
-2.57156e-008 0.0497631
-2.56156e-008 0.0211229
-2.55156e-008 0.0187924
-2.54156e-008 0.00408385
-2.53156e-008 0.0310149
-2.52156e-008 0.0364529
-2.51156e-008 0.0216926
-2.50156e-008 0.0160993
-2.49156e-008 0.0217962
-2.48156e-008 0.0054304
-2.47156e-008 0.0310667
-2.46156e-008 0.0214855
-2.45156e-008 0.0326722
-2.44156e-008 0.0199318
-2.43156e-008 0.0195174
-2.42156e-008 0.0172904
-2.41156e-008 0.0324133
-2.40156e-008 0.0333973
-2.39156e-008 0.0345367
-2.38156e-008 0.0183262
-2.37156e-008 0.0303934
-2.36156e-008 0.0336045
-2.35156e-008 0.034951
-2.34156e-008 0.0206568
-2.33156e-008 0.0169797
-2.32156e-008 0.0331901
-2.31156e-008 0.022107
-2.30156e-008 0.0278557
-2.29156e-008 0.0477951
-2.28156e-008 0.0241786
-2.27156e-008 0.01641
-2.26156e-008 0.0204497
-2.25156e-008 0.00936648
-2.24156e-008 0.014442
-2.23156e-008 0.0380584
-2.22156e-008 -0.00544561
-2.21156e-008 0.0257323
-2.20156e-008 0.0245929
-2.19156e-008 0.0101433
-2.18156e-008 -0.000473722
-2.17156e-008 0.0327758
-2.16156e-008 0.0223659
-2.15156e-008 0.0309631
-2.14156e-008 0.0194656
-2.13156e-008 0.0214855
-2.12156e-008 0.0043428
-2.11156e-008 0.0295648
-2.10156e-008 0.0366083
-2.09156e-008 0.0214337
-2.08156e-008 0.016151
-2.07156e-008 0.0207086
-2.06156e-008 0.0176012
-2.05156e-008 0.0373852
-2.04156e-008 -0.00694754
-2.03156e-008 0.0292023
-2.02156e-008 0.00962543
-2.01156e-008 0.0207086
-2.00156e-008 0.00330699
-1.99156e-008 0.030497
-1.98156e-008 0.0344331
-1.97156e-008 0.0323097
-1.96156e-008 0.0336045
-1.95156e-008 0.00936648
-1.94156e-008 0.00315162
-1.93156e-008 0.0184816
-1.92156e-008 0.023816
-1.91156e-008 0.00874499
-1.90156e-008 0.000251346
-1.89156e-008 0.0338634
-1.88156e-008 0.0101951
-1.87156e-008 0.0168761
-1.86156e-008 0.01641
-1.85156e-008 0.0367119
-1.84156e-008 0.00713949
-1.83156e-008 0.0167207
-1.82156e-008 0.0159957
-1.81156e-008 0.0486755
-1.80156e-008 0.0193621
-1.79156e-008 0.0454645
-1.78156e-008 0.0092629
-1.77156e-008 0.0188442
-1.76156e-008 0.00475712
-1.75156e-008 0.0319472
-1.74156e-008 0.0326204
-1.73156e-008 0.0456199
-1.72156e-008 0.0353653
-1.71156e-008 0.0162028
-1.70156e-008 0.0441697
-1.69156e-008 0.0266645
-1.68156e-008 0.0147527
-1.67156e-008 0.0442733
-1.66156e-008 0.0281147
-1.65156e-008 0.00221939
-1.64156e-008 0.035935
-1.63156e-008 0.0684077
-1.62156e-008 0.0229356
-1.61156e-008 0.0284254
-1.60156e-008 0.00988439
-1.59156e-008 0.00677695
-1.58156e-008 0.015426
-1.57156e-008 0.0368155
-1.56156e-008 0.0173422
-1.55156e-008 0.0542171
-1.54156e-008 0.0416838
-1.53156e-008 0.00330699
-1.52156e-008 0.0367119
-1.51156e-008 0.0544243
-1.50156e-008 0.022832
-1.49156e-008 0.0252144
-1.48156e-008 0.037437
-1.47156e-008 0.00864141
-1.46156e-008 0.0262502
-1.45156e-008 0.0379031
-1.44156e-008 0.0201389
-1.43156e-008 0.0337598
-1.42156e-008 -0.00492771
-1.41156e-008 0.0157885
-1.40156e-008 0.0184816
-1.39156e-008 0.0379549
-1.38156e-008 0.00449817
-1.37156e-008 0.0318954
-1.36156e-008 -0.00161311
-1.35156e-008 0.000458508
-1.34156e-008 0.0297202
-1.33156e-008 0.0375923
-1.32156e-008 0.0299791
-1.31156e-008 0.0424606
-1.30156e-008 0.038421
-1.29156e-008 0.00610368
-1.28156e-008 0.0231428
-1.27156e-008 0.0645234
-1.26156e-008 0.0271824
-1.25156e-008 0.0141312
-1.24156e-008 0.0191031
-1.23156e-008 0.0120596
-1.22156e-008 0.0026855
-1.21156e-008 0.0303417
-1.20156e-008 0.0372298
-1.19156e-008 0.0206568
-1.18156e-008 0.0158921
-1.17156e-008 0.0207604
-1.16156e-008 0.0165654
-1.15156e-008 0.0482094
-1.14156e-008 0.00978081
-1.13156e-008 0.0267163
-1.12156e-008 0.0267163
-1.11156e-008 -0.0181861
-1.10156e-008 0.00936648
-1.09156e-008 0.0366083
-1.08156e-008 0.0338634
-1.07156e-008 0.0454645
-1.06156e-008 0.0100915
-1.05156e-008 0.00294445
-1.04156e-008 0.0144937
-1.03156e-008 0.0486755
-1.02156e-008 0.0358832
-1.01156e-008 0.0310667
-1.00156e-008 0.0205532
-9.91556e-009 0.00698412
-9.81556e-009 0.0155813
-9.71556e-009 0.0358314
-9.61556e-009 0.0213819
-9.51556e-009 0.0300827
-9.41556e-009 0.0225731
-9.31556e-009 0.00667337
-9.21556e-009 0.0139758
-9.11556e-009 0.0376441
-9.01556e-009 0.00781277
-8.91556e-009 0.0290469
-8.81556e-009 0.0189995
-8.71556e-009 0.0433411
-8.61556e-009 0.0466039
-8.51556e-009 0.0377995
-8.41556e-009 0.00568935
-8.31556e-009 0.0153742
-8.21556e-009 0.0263538
-8.11556e-009 -0.00705112
-8.01556e-009 0.0273896
-7.91556e-009 0.0230392
-7.81556e-009 0.031481
-7.71556e-009 0.0322579
-7.61556e-009 0.0226249
-7.51556e-009 0.00755381
-7.41556e-009 0.000821042
-7.31556e-009 0.0432375
-7.21556e-009 0.0500221
-7.11556e-009 0.0364529
-7.01556e-009 0.00382489
-6.91556e-009 0.0153742
-6.81556e-009 0.0338634
-6.71556e-009 0.0366083
-6.61556e-009 0.0277003
-6.51556e-009 0.0593444
-6.41556e-009 0.025318
-6.31556e-009 0.0179637
-6.21556e-009 0.00429101
-6.11556e-009 0.030756
-6.01556e-009 0.0471218
-5.91556e-009 0.0477433
-5.81556e-009 0.0353653
-5.71556e-009 0.00444638
-5.61556e-009 0.0266127
-5.51556e-009 0.0493488
-5.41556e-009 0.0388353
-5.31556e-009 0.0162028
-5.21556e-009 0.0307042
-5.11556e-009 0.0231428
-5.01556e-009 0.0195692
-4.91556e-009 0.0179119
-4.81556e-009 0.0322579
-4.71556e-009 0.0351064
-4.61556e-009 0.0226249
-4.51556e-009 0.0026855
-4.41556e-009 0.0302899
-4.31556e-009 0.0249036
-4.21556e-009 0.0170833
