LECROYSDA6000A 1113 Waveform
Segments 1 SegmentSize 502
Segment TrigTime TimeSinceSegment1
#1 22-Oct-2014 11:18:34 0                 
Time Ampl
-2.82902e-008 0.0465521
-2.81902e-008 0.0351064
-2.80902e-008 0.0457752
-2.79902e-008 0.022107
-2.78902e-008 0.0204497
-2.77902e-008 0.00480891
-2.76902e-008 0.0302899
-2.75902e-008 0.0372816
-2.74902e-008 0.0203979
-2.73902e-008 0.027545
-2.72902e-008 0.0375923
-2.71902e-008 0.00682874
-2.70902e-008 0.0276485
-2.69902e-008 0.0330348
-2.68902e-008 0.0493488
-2.67902e-008 0.0203979
-2.66902e-008 0.0201389
-2.65902e-008 0.00118358
-2.64902e-008 0.0560816
-2.63902e-008 0.0515758
-2.62902e-008 0.0448948
-2.61902e-008 0.042875
-2.60902e-008 0.0378513
-2.59902e-008 0.00812351
-2.58902e-008 0.0127329
-2.57902e-008 0.0496077
-2.56902e-008 0.0234017
-2.55902e-008 0.0400265
-2.54902e-008 0.0382138
-2.53902e-008 0.00667337
-2.52902e-008 0.0269753
-2.51902e-008 0.0356243
-2.50902e-008 0.0366601
-2.49902e-008 0.0182745
-2.48902e-008 0.0196728
-2.47902e-008 0.00879679
-2.46902e-008 0.00309983
-2.45902e-008 0.0324133
-2.44902e-008 0.0224177
-2.43902e-008 0.0312221
-2.42902e-008 0.0209676
-2.41902e-008 0.00858962
-2.40902e-008 0.00066567
-2.39902e-008 0.0353135
-2.38902e-008 0.00755381
-2.37902e-008 0.041373
-2.36902e-008 0.0260948
-2.35902e-008 0.00242655
-2.34902e-008 0.0383174
-2.33902e-008 0.0511615
-2.32902e-008 0.0447394
-2.31902e-008 0.0568584
-2.30902e-008 0.0380067
-2.29902e-008 0.0174976
-2.28902e-008 0.0304452
-2.27902e-008 0.0270271
-2.26902e-008 0.00454996
-2.25902e-008 0.0312221
-2.24902e-008 0.0131472
-2.23902e-008 0.0021676
-2.22902e-008 0.029772
-2.21902e-008 0.0242822
-2.20902e-008 0.0281664
-2.19902e-008 0.0458788
-2.18902e-008 0.026043
-2.17902e-008 0.00190864
-2.16902e-008 0.0270788
-2.15902e-008 0.0411141
-2.14902e-008 0.00548219
-2.13902e-008 0.0382138
-2.12902e-008 0.0411659
-2.11902e-008 0.00662158
-2.10902e-008 0.0255251
-2.09902e-008 0.0348474
-2.08902e-008 0.0461896
-2.07902e-008 0.0455163
-2.06902e-008 0.0362976
-2.05902e-008 0.00864141
-2.04902e-008 -0.00026656
-2.03902e-008 0.0455163
-2.02902e-008 0.0372298
-2.01902e-008 0.0455681
-2.00902e-008 0.0213301
-1.99902e-008 0.0149081
-1.98902e-008 0.0447394
-1.97902e-008 0.035935
-1.96902e-008 0.0467075
-1.95902e-008 0.0201907
-1.94902e-008 0.0294094
-1.93902e-008 0.0364529
-1.92902e-008 0.00936648
-1.91902e-008 0.0157885
-1.90902e-008 0.0211229
-1.89902e-008 0.0222105
-1.88902e-008 0.0169797
-1.87902e-008 0.0312739
-1.86902e-008 0.0331383
-1.85902e-008 0.0342777
-1.84902e-008 0.0191549
-1.83902e-008 0.02827
-1.82902e-008 0.0485719
-1.81902e-008 0.0240232
-1.80902e-008 0.015167
-1.79902e-008 0.0308078
-1.78902e-008 0.0355725
-1.77902e-008 0.0342259
-1.76902e-008 0.0196728
-1.75902e-008 0.0196728
-1.74902e-008 0.0169797
-1.73902e-008 0.0440144
-1.72902e-008 0.0480022
-1.71902e-008 0.0446358
-1.70902e-008 0.0469146
-1.69902e-008 0.0214855
-1.68902e-008 0.027545
-1.67902e-008 0.0484683
-1.66902e-008 0.0330348
-1.65902e-008 0.0586193
-1.64902e-008 0.0246965
-1.63902e-008 0.0179119
-1.62902e-008 0.0168761
-1.61902e-008 0.0351582
-1.60902e-008 0.0317918
-1.59902e-008 0.0485719
-1.58902e-008 0.010713
-1.57902e-008 0.00258192
-1.56902e-008 0.0145973
-1.55902e-008 0.0488309
-1.54902e-008 0.0355725
-1.53902e-008 0.032983
-1.52902e-008 0.00755381
-1.51902e-008 0.00480891
-1.50902e-008 0.0151152
-1.49902e-008 0.0482612
-1.48902e-008 0.0339152
-1.47902e-008 0.0443769
-1.46902e-008 0.0235571
-1.45902e-008 0.00330699
-1.44902e-008 0.0301345
-1.43902e-008 0.0245411
-1.42902e-008 0.0291505
-1.41902e-008 0.0462413
-1.40902e-008 0.025318
-1.39902e-008 0.00398026
-1.38902e-008 0.0136133
-1.37902e-008 0.0465521
-1.36902e-008 0.05054
-1.35902e-008 0.0318954
-1.34902e-008 0.0325169
-1.33902e-008 0.00843425
-1.32902e-008 0.0152188
-1.31902e-008 0.0353135
-1.30902e-008 0.0213301
-1.29902e-008 0.0400783
-1.28902e-008 0.0510061
-1.27902e-008 0.0116971
-1.26902e-008 -0.00125058
-1.25902e-008 0.0308078
-1.24902e-008 0.0382656
-1.23902e-008 0.0319989
-1.22902e-008 0.0319472
-1.21902e-008 0.0199835
-1.20902e-008 0.0278557
-1.19902e-008 0.0496077
-1.18902e-008 0.0207086
-1.17902e-008 0.0443769
-1.16902e-008 0.0125775
-1.15902e-008 0.0021676
-1.14902e-008 0.0285808
-1.13902e-008 0.0376959
-1.12902e-008 0.0321543
-1.11902e-008 0.0334491
-1.10902e-008 0.00978081
-1.09902e-008 0.00284087
-1.08902e-008 0.0259912
-1.07902e-008 0.0654556
-1.06902e-008 0.0220552
-1.05902e-008 0.0390425
-1.04902e-008 0.0343295
-1.03902e-008 0.0356761
-1.02902e-008 0.0198282
-1.01902e-008 0.0178083
-1.00902e-008 0.0344331
-9.99022e-009 0.0192067
-9.89022e-009 0.0445841
-9.79022e-009 0.0239196
-9.69022e-009 0.0164618
-9.59022e-009 0.0313257
-9.49022e-009 0.0317918
-9.39022e-009 0.0607427
-9.29022e-009 0.0243857
-9.19022e-009 0.0150117
-9.09022e-009 0.0295648
-8.99022e-009 0.0379549
-8.89022e-009 0.0288397
-8.79022e-009 0.0594997
-8.69022e-009 0.0262502
-8.59022e-009 0.0144937
-8.49022e-009 0.0315328
-8.39022e-009 0.0255769
-8.29022e-009 0.0159957
-8.19022e-009 0.0427196
-8.09022e-009 0.0405962
-7.99022e-009 0.00631084
-7.89022e-009 0.0144937
