LECROYSDA6000A 1113 Waveform
Segments 1 SegmentSize 502
Segment TrigTime TimeSinceSegment1
#1 22-Oct-2014 11:18:34 0                 
Time Ampl
-2.82147e-008 0.020864
-2.81147e-008 0.0172386
-2.80147e-008 0.0227802
-2.79147e-008 0.0021676
-2.78147e-008 0.0445841
-2.77147e-008 0.0347956
-2.76147e-008 0.0478469
-2.75147e-008 0.0127847
-2.74147e-008 -0.0104175
-2.73147e-008 0.00164969
-2.72147e-008 0.0326722
-2.71147e-008 0.0353653
-2.70147e-008 0.0355207
-2.69147e-008 0.00812351
-2.68147e-008 0.00460175
-2.67147e-008 0.00444638
-2.66147e-008 0.0210711
-2.65147e-008 0.00755381
-2.64147e-008 0.0191031
-2.63147e-008 0.00672516
-2.62147e-008 0.0184298
-2.61147e-008 0.00858962
-2.60147e-008 0.0060001
-2.59147e-008 0.00511966
-2.58147e-008 0.0199835
-2.57147e-008 0.0101951
-2.56147e-008 -0.00787977
-2.55147e-008 -0.000214769
-2.54147e-008 0.0362976
-2.53147e-008 0.00755381
-2.52147e-008 0.0303934
-2.51147e-008 0.0203979
-2.50147e-008 0.0341742
-2.49147e-008 0.006518
-2.48147e-008 0.0294094
-2.47147e-008 0.0234535
-2.46147e-008 0.0200353
-2.45147e-008 0.00776097
-2.44147e-008 0.00579293
-2.43147e-008 0.00356594
-2.42147e-008 0.0326204
-2.41147e-008 0.0235571
-2.40147e-008 0.0180155
-2.39147e-008 0.0211747
-2.38147e-008 0.00807172
-2.37147e-008 0.0021676
-2.36147e-008 0.0310149
-2.35147e-008 0.0350546
-2.34147e-008 0.0342259
-2.33147e-008 0.0216926
-2.32147e-008 0.00615547
-2.31147e-008 0.0131472
-2.30147e-008 0.0496595
-2.29147e-008 0.0219516
-2.28147e-008 0.0332937
-2.27147e-008 0.00610368
-2.26147e-008 0.0299791
-2.25147e-008 0.0232463
-2.24147e-008 0.0192067
-2.23147e-008 0.0180673
-2.22147e-008 0.0352618
-2.21147e-008 0.00801993
-2.20147e-008 0.0184816
-2.19147e-008 0.00423922
-2.18147e-008 0.0360386
-2.17147e-008 -0.00689575
-2.16147e-008 0.0387835
-2.15147e-008 0.040389
-2.14147e-008 0.0208122
-2.13147e-008 0.00429101
-2.12147e-008 0.0210711
-2.11147e-008 -0.00731007
-2.10147e-008 0.0286326
-2.09147e-008 0.0257323
-2.08147e-008 0.00703591
-2.07147e-008 0.00180506
-2.06147e-008 0.0324651
-2.05147e-008 0.021848
-2.04147e-008 0.0316882
-2.03147e-008 0.0235053
-2.02147e-008 0.00631084
-2.01147e-008 0.00460175
-2.00147e-008 0.00807172
-1.99147e-008 0.00237476
-1.98147e-008 0.0345885
-1.97147e-008 0.0108166
-1.96147e-008 0.00517145
-1.95147e-008 0.00175327
-1.94147e-008 0.0352618
-1.93147e-008 0.00745023
-1.92147e-008 0.0301863
-1.91147e-008 0.0206568
-1.90147e-008 0.0344849
-1.89147e-008 0.00470533
-1.88147e-008 0.0417356
-1.87147e-008 0.0377995
-1.86147e-008 0.0331901
-1.85147e-008 0.0210194
-1.84147e-008 0.0187406
-1.83147e-008 0.0168243
-1.82147e-008 0.0457234
-1.81147e-008 0.0362976
-1.80147e-008 0.0334491
-1.79147e-008 0.0204497
-1.78147e-008 0.0205532
-1.77147e-008 0.00615547
-1.76147e-008 0.0182227
-1.75147e-008 0.01988
-1.74147e-008 0.0314293
-1.73147e-008 0.0365047
-1.72147e-008 0.0101433
-1.71147e-008 -0.00207923
-1.70147e-008 0.0475879
-1.69147e-008 0.0159439
-1.68147e-008 -0.0121266
-1.67147e-008 0.0157367
-1.66147e-008 0.0225213
-1.65147e-008 0.0191031
-1.64147e-008 0.021848
-1.63147e-008 0.00423922
-1.62147e-008 0.0300827
-1.61147e-008 0.0353653
-1.60147e-008 0.0252662
-1.59147e-008 -0.0119712
-1.58147e-008 0.0313775
-1.57147e-008 0.00910753
-1.56147e-008 0.0310149
-1.55147e-008 0.0113345
-1.54147e-008 0.00475712
-1.53147e-008 0.00294445
-1.52147e-008 0.0342777
-1.51147e-008 0.00874499
-1.50147e-008 0.027286
-1.49147e-008 0.0367637
-1.48147e-008 0.0223141
-1.47147e-008 0.00454996
-1.46147e-008 0.0179119
-1.45147e-008 0.0181191
-1.44147e-008 0.0453609
-1.43147e-008 0.037178
-1.42147e-008 0.0224177
-1.41147e-008 -7.607e-006
-1.40147e-008 0.0477951
-1.39147e-008 0.00952185
-1.38147e-008 0.0322579
-1.37147e-008 -0.00228639
-1.36147e-008 0.00211581
-1.35147e-008 0.0060001
-1.34147e-008 0.0208122
-1.33147e-008 0.00594831
-1.32147e-008 0.0308596
-1.31147e-008 0.0230392
-1.30147e-008 0.0200871
-1.29147e-008 0.0048607
