LECROYSDA6000A 1113 Waveform
Segments 1 SegmentSize 502
Segment TrigTime TimeSinceSegment1
#1 22-Oct-2014 11:18:34 0                 
Time Ampl
-2.8222e-008 -0.00922632
-2.8122e-008 0.0167207
-2.8022e-008 0.0234535
-2.7922e-008 0.00698412
-2.7822e-008 0.00781277
-2.7722e-008 -0.00896737
-2.7622e-008 0.0197764
-2.7522e-008 0.00713949
-2.7422e-008 0.0207086
-2.7322e-008 -0.00306325
-2.7222e-008 -0.00844947
-2.7122e-008 -0.00539382
-2.7022e-008 -0.00746545
-2.6922e-008 0.00361773
-2.6822e-008 0.0215373
-2.6722e-008 0.00703591
-2.6622e-008 0.00874499
-2.6522e-008 -0.0180825
-2.6422e-008 -0.0124373
-2.6322e-008 0.0205532
-2.6222e-008 0.00988439
-2.6122e-008 0.00196043
-2.6022e-008 0.0244375
-2.5922e-008 -0.0193255
-2.5822e-008 0.00294445
-2.5722e-008 0.00745023
-2.5622e-008 0.0111792
-2.5522e-008 -0.0210864
-2.5422e-008 0.00366952
-2.5322e-008 -0.00125058
-2.5222e-008 -0.0208274
-2.5122e-008 -0.0104175
-2.5022e-008 0.00910753
-2.4922e-008 -0.00674038
-2.4822e-008 0.00568935
-2.4722e-008 -0.00544561
-2.4622e-008 0.000510298
-2.4522e-008 0.0348992
-2.4422e-008 0.0100398
-2.4322e-008 0.00382489
-2.4222e-008 0.0092629
-2.4122e-008 -0.00637784
-2.4022e-008 0.0021676
-2.3922e-008 0.0316882
-2.3822e-008 0.0272342
-2.3722e-008 -0.00886379
-2.3622e-008 0.00838246
-2.3522e-008 -0.0182897
-2.3422e-008 -0.0055492
-2.3322e-008 -0.0221222
-2.3222e-008 0.00858962
-2.3122e-008 -0.0198952
-2.3022e-008 0.00548219
-2.2922e-008 -0.016736
-2.2822e-008 -0.0113497
-2.2722e-008 0.00677695
-2.2622e-008 0.00874499
-2.2522e-008 -0.00777619
-2.2422e-008 0.00605189
-2.2322e-008 -0.00627426
